COMID,order_,watershed,subbasin,region
9014137,1,south_america,geoglows,Amazon_River
9014138,4,south_america,geoglows,Amazon_River
9014140,1,south_america,geoglows,Guianas
9014152,1,south_america,geoglows,Amazon_River
9014154,1,south_america,geoglows,Guianas
9014155,4,south_america,geoglows,Amazon_River
9014165,1,south_america,geoglows,Amazon_River
9014179,1,south_america,geoglows,Amazon_River
9014182,5,south_america,geoglows,Amazon_River
9014183,1,south_america,geoglows,Amazon_River
9014185,4,south_america,geoglows,Amazon_River
9014189,5,south_america,geoglows,Amazon_River
9014195,2,south_america,geoglows,Guianas
9014196,4,south_america,geoglows,Guianas
9014205,4,south_america,geoglows,Amazon_River
9014209,1,south_america,geoglows,Guianas
9014215,1,south_america,geoglows,Guianas
9014216,1,south_america,geoglows,Guianas
9014218,4,south_america,geoglows,Amazon_River
9014223,2,south_america,geoglows,Amazon_River
9014226,1,south_america,geoglows,Amazon_River
9014227,5,south_america,geoglows,Amazon_River
9014232,4,south_america,geoglows,Amazon_River
9014234,2,south_america,geoglows,Amazon_River
9014237,1,south_america,geoglows,Amazon_River
9014245,4,south_america,geoglows,Guianas
9014249,1,south_america,geoglows,Amazon_River
9014259,4,south_america,geoglows,Amazon_River
9014260,1,south_america,geoglows,Amazon_River
9014284,1,south_america,geoglows,Orinoco_River
9014285,1,south_america,geoglows,Amazon_River
9014286,4,south_america,geoglows,Guianas
9014288,2,south_america,geoglows,Amazon_River
9014289,1,south_america,geoglows,Amazon_River
9014291,1,south_america,geoglows,Amazon_River
9014292,2,south_america,geoglows,Amazon_River
9014293,3,south_america,geoglows,Amazon_River
9014296,1,south_america,geoglows,Guianas
9014298,2,south_america,geoglows,Amazon_River
9014299,1,south_america,geoglows,Amazon_River
9014312,1,south_america,geoglows,Amazon_River
9014314,3,south_america,geoglows,Guianas
9014316,1,south_america,geoglows,Amazon_River
9014318,4,south_america,geoglows,Amazon_River
9014319,1,south_america,geoglows,Guianas
9014333,5,south_america,geoglows,Amazon_River
9014334,1,south_america,geoglows,Amazon_River
9014341,1,south_america,geoglows,Guianas
9014350,2,south_america,geoglows,Amazon_River
9014352,1,south_america,geoglows,Guianas
9014354,1,south_america,geoglows,Amazon_River
9014359,4,south_america,geoglows,Amazon_River
9014363,1,south_america,geoglows,Amazon_River
9014367,2,south_america,geoglows,Amazon_River
9014368,4,south_america,geoglows,Guianas
9014369,4,south_america,geoglows,Guianas
9014373,2,south_america,geoglows,Amazon_River
9014374,4,south_america,geoglows,Amazon_River
9014377,1,south_america,geoglows,Amazon_River
9014378,4,south_america,geoglows,Amazon_River
9014379,5,south_america,geoglows,Amazon_River
9014383,1,south_america,geoglows,Amazon_River
9014391,3,south_america,geoglows,Amazon_River
9014400,4,south_america,geoglows,Amazon_River
9014407,1,south_america,geoglows,Amazon_River
9014413,2,south_america,geoglows,Amazon_River
9014416,3,south_america,geoglows,Amazon_River
9014417,4,south_america,geoglows,Amazon_River
9014418,3,south_america,geoglows,Amazon_River
9014422,3,south_america,geoglows,Amazon_River
9014425,1,south_america,geoglows,Amazon_River
9014429,1,south_america,geoglows,Amazon_River
9014434,1,south_america,geoglows,Guianas
9014442,2,south_america,geoglows,Amazon_River
9014449,2,south_america,geoglows,Amazon_River
9014464,1,south_america,geoglows,Amazon_River
9014466,1,south_america,geoglows,Amazon_River
9014467,1,south_america,geoglows,Amazon_River
9014468,1,south_america,geoglows,Guianas
9014469,3,south_america,geoglows,Guianas
9014482,2,south_america,geoglows,Guianas
9014487,1,south_america,geoglows,Amazon_River
9014491,1,south_america,geoglows,Guianas
9014493,1,south_america,geoglows,Amazon_River
9014494,2,south_america,geoglows,Amazon_River
9014502,3,south_america,geoglows,Guianas
9014507,1,south_america,geoglows,Guianas
9014528,1,south_america,geoglows,Amazon_River
9014530,2,south_america,geoglows,Amazon_River
9014536,5,south_america,geoglows,Amazon_River
9014537,2,south_america,geoglows,Amazon_River
9014538,4,south_america,geoglows,Amazon_River
9014539,4,south_america,geoglows,Guianas
9014540,4,south_america,geoglows,Amazon_River
9014542,3,south_america,geoglows,Guianas
9014547,3,south_america,geoglows,Amazon_River
9014550,1,south_america,geoglows,Guianas
9014561,1,south_america,geoglows,Amazon_River
9014569,2,south_america,geoglows,Amazon_River
9014579,1,south_america,geoglows,Amazon_River
9014580,2,south_america,geoglows,Amazon_River
9014587,2,south_america,geoglows,Amazon_River
9014590,1,south_america,geoglows,Amazon_River
9014592,1,south_america,geoglows,Amazon_River
9014594,1,south_america,geoglows,Amazon_River
9014599,1,south_america,geoglows,Amazon_River
9014600,2,south_america,geoglows,Amazon_River
9014603,4,south_america,geoglows,Amazon_River
9014609,1,south_america,geoglows,Amazon_River
9014610,3,south_america,geoglows,Amazon_River
9014611,1,south_america,geoglows,Amazon_River
9014616,1,south_america,geoglows,Amazon_River
9014624,2,south_america,geoglows,Amazon_River
9014625,1,south_america,geoglows,Amazon_River
9014628,2,south_america,geoglows,Amazon_River
9014631,4,south_america,geoglows,Amazon_River
9014635,2,south_america,geoglows,Amazon_River
9014636,2,south_america,geoglows,Amazon_River
9014639,2,south_america,geoglows,Amazon_River
9014646,1,south_america,geoglows,Amazon_River
9014647,1,south_america,geoglows,Amazon_River
9014648,4,south_america,geoglows,Amazon_River
9014650,2,south_america,geoglows,Amazon_River
9014651,1,south_america,geoglows,Amazon_River
9014652,1,south_america,geoglows,Amazon_River
9014659,4,south_america,geoglows,Amazon_River
9014660,1,south_america,geoglows,Amazon_River
9014662,2,south_america,geoglows,Amazon_River
9014670,1,south_america,geoglows,Amazon_River
9014671,4,south_america,geoglows,Amazon_River
9014674,2,south_america,geoglows,Amazon_River
9014675,4,south_america,geoglows,Amazon_River
9014680,2,south_america,geoglows,Guianas
9014681,1,south_america,geoglows,Guianas
9014684,1,south_america,geoglows,Amazon_River
9014696,2,south_america,geoglows,Amazon_River
9014698,1,south_america,geoglows,Amazon_River
9014712,2,south_america,geoglows,Amazon_River
9014713,1,south_america,geoglows,Amazon_River
9014726,1,south_america,geoglows,Amazon_River
9014727,1,south_america,geoglows,Amazon_River
9014767,2,south_america,geoglows,Guianas
9014768,1,south_america,geoglows,Guianas
9014769,1,south_america,geoglows,Amazon_River
9014779,2,south_america,geoglows,Amazon_River
9014780,1,south_america,geoglows,Amazon_River
9014781,5,south_america,geoglows,Amazon_River
9014785,3,south_america,geoglows,Amazon_River
9014792,1,south_america,geoglows,Amazon_River
9014800,1,south_america,geoglows,Amazon_River
9014819,2,south_america,geoglows,Amazon_River
9014820,1,south_america,geoglows,Amazon_River
9014825,4,south_america,geoglows,Guianas
9014829,1,south_america,geoglows,Amazon_River
9014832,4,south_america,geoglows,Amazon_River
9014846,2,south_america,geoglows,Amazon_River
9014852,1,south_america,geoglows,Amazon_River
9014853,3,south_america,geoglows,Amazon_River
9014865,3,south_america,geoglows,Guianas
9014878,1,south_america,geoglows,Guianas
9014879,1,south_america,geoglows,Amazon_River
9014880,1,south_america,geoglows,Amazon_River
9014882,1,south_america,geoglows,Amazon_River
9014883,1,south_america,geoglows,Amazon_River
9014885,1,south_america,geoglows,Guianas
9014886,1,south_america,geoglows,Guianas
9014887,3,south_america,geoglows,Guianas
9014891,1,south_america,geoglows,Guianas
9014899,1,south_america,geoglows,Amazon_River
9014900,1,south_america,geoglows,Amazon_River
9014902,4,south_america,geoglows,Guianas
9014903,1,south_america,geoglows,Guianas
9014910,1,south_america,geoglows,Amazon_River
9014925,1,south_america,geoglows,Amazon_River
9014927,1,south_america,geoglows,Amazon_River
9014945,1,south_america,geoglows,Guianas
9014946,4,south_america,geoglows,Guianas
9014951,2,south_america,geoglows,Amazon_River
9014969,1,south_america,geoglows,Amazon_River
9014972,1,south_america,geoglows,Amazon_River
9014975,1,south_america,geoglows,Amazon_River
9014977,2,south_america,geoglows,Guianas
9014978,3,south_america,geoglows,Guianas
9014984,1,south_america,geoglows,Guianas
9014986,1,south_america,geoglows,Guianas
9014989,5,south_america,geoglows,Amazon_River
9014990,5,south_america,geoglows,Amazon_River
9014992,1,south_america,geoglows,Amazon_River
9014993,1,south_america,geoglows,Amazon_River
9014994,1,south_america,geoglows,Amazon_River
9014997,1,south_america,geoglows,Amazon_River
9014998,3,south_america,geoglows,Amazon_River
9015000,1,south_america,geoglows,Amazon_River
9015007,3,south_america,geoglows,Amazon_River
9015025,1,south_america,geoglows,Amazon_River
9015028,4,south_america,geoglows,Amazon_River
9015036,2,south_america,geoglows,Amazon_River
9015037,2,south_america,geoglows,Amazon_River
9015040,1,south_america,geoglows,Guianas
9015041,6,south_america,geoglows,Amazon_River
9015046,1,south_america,geoglows,Amazon_River
9015053,2,south_america,geoglows,Amazon_River
9015076,3,south_america,geoglows,Amazon_River
9015087,1,south_america,geoglows,Amazon_River
9015101,1,south_america,geoglows,Amazon_River
9015108,1,south_america,geoglows,Guianas
9015110,2,south_america,geoglows,Amazon_River
9015111,1,south_america,geoglows,Amazon_River
9015114,2,south_america,geoglows,Amazon_River
9015116,1,south_america,geoglows,Amazon_River
9015120,1,south_america,geoglows,Amazon_River
9015130,1,south_america,geoglows,Amazon_River
9015140,1,south_america,geoglows,Guianas
9015142,2,south_america,geoglows,Guianas
9015158,1,south_america,geoglows,Amazon_River
9015161,3,south_america,geoglows,Amazon_River
9015162,1,south_america,geoglows,Amazon_River
9015169,3,south_america,geoglows,Guianas
9015171,1,south_america,geoglows,Amazon_River
9015172,1,south_america,geoglows,Amazon_River
9015173,1,south_america,geoglows,Amazon_River
9015175,2,south_america,geoglows,Amazon_River
9015177,1,south_america,geoglows,Amazon_River
9015178,1,south_america,geoglows,Amazon_River
9015180,4,south_america,geoglows,Amazon_River
9015188,1,south_america,geoglows,Amazon_River
9015189,2,south_america,geoglows,Amazon_River
9015193,1,south_america,geoglows,Guianas
9015196,6,south_america,geoglows,Amazon_River
9015199,3,south_america,geoglows,Amazon_River
9015205,4,south_america,geoglows,Amazon_River
9015210,1,south_america,geoglows,Guianas
9015215,3,south_america,geoglows,Amazon_River
9015220,1,south_america,geoglows,Guianas
9015226,2,south_america,geoglows,Amazon_River
9015227,3,south_america,geoglows,Amazon_River
9015237,4,south_america,geoglows,Guianas
9015238,1,south_america,geoglows,Guianas
9015239,2,south_america,geoglows,Guianas
9015241,2,south_america,geoglows,Amazon_River
9015243,1,south_america,geoglows,Amazon_River
9015252,1,south_america,geoglows,Guianas
9015254,4,south_america,geoglows,Amazon_River
9015260,1,south_america,geoglows,Amazon_River
9015266,1,south_america,geoglows,Amazon_River
9015267,6,south_america,geoglows,Amazon_River
9015268,1,south_america,geoglows,Amazon_River
9015273,4,south_america,geoglows,Amazon_River
9015274,4,south_america,geoglows,Guianas
9015276,4,south_america,geoglows,Amazon_River
9015277,2,south_america,geoglows,Amazon_River
9015280,6,south_america,geoglows,Amazon_River
9015287,1,south_america,geoglows,Guianas
9015293,1,south_america,geoglows,Amazon_River
9015294,2,south_america,geoglows,Amazon_River
9015298,1,south_america,geoglows,Amazon_River
9015301,2,south_america,geoglows,Guianas
9015308,1,south_america,geoglows,Amazon_River
9015330,1,south_america,geoglows,Amazon_River
9015340,4,south_america,geoglows,Amazon_River
9015341,1,south_america,geoglows,Amazon_River
9015342,1,south_america,geoglows,Amazon_River
9015344,1,south_america,geoglows,Guianas
9015345,4,south_america,geoglows,Amazon_River
9015349,2,south_america,geoglows,Guianas
9015350,2,south_america,geoglows,Guianas
9015351,2,south_america,geoglows,Amazon_River
9015352,1,south_america,geoglows,Amazon_River
9015359,1,south_america,geoglows,Amazon_River
9015361,3,south_america,geoglows,Guianas
9015366,4,south_america,geoglows,Amazon_River
9015367,6,south_america,geoglows,Amazon_River
9015370,2,south_america,geoglows,Guianas
9015382,1,south_america,geoglows,Amazon_River
9015387,1,south_america,geoglows,Amazon_River
9015388,2,south_america,geoglows,Amazon_River
9015389,1,south_america,geoglows,Amazon_River
9015407,2,south_america,geoglows,Amazon_River
9015412,1,south_america,geoglows,Amazon_River
9015426,2,south_america,geoglows,Guianas
9015428,2,south_america,geoglows,Amazon_River
9015434,1,south_america,geoglows,Amazon_River
9015435,1,south_america,geoglows,Amazon_River
9015440,1,south_america,geoglows,Guianas
9015445,1,south_america,geoglows,Amazon_River
9015446,1,south_america,geoglows,Amazon_River
9015447,1,south_america,geoglows,Amazon_River
9015449,2,south_america,geoglows,Guianas
9015468,2,south_america,geoglows,Amazon_River
9015469,6,south_america,geoglows,Amazon_River
9015477,1,south_america,geoglows,Amazon_River
9015478,4,south_america,geoglows,Amazon_River
9015481,2,south_america,geoglows,Amazon_River
9015482,1,south_america,geoglows,Amazon_River
9015483,1,south_america,geoglows,Amazon_River
9015484,3,south_america,geoglows,Amazon_River
9015485,1,south_america,geoglows,Amazon_River
9015509,2,south_america,geoglows,Guianas
9015510,1,south_america,geoglows,Guianas
9015514,3,south_america,geoglows,Guianas
9015518,1,south_america,geoglows,Guianas
9015520,1,south_america,geoglows,Amazon_River
9015525,2,south_america,geoglows,Amazon_River
9015528,1,south_america,geoglows,Amazon_River
9015532,3,south_america,geoglows,Amazon_River
9015536,1,south_america,geoglows,Amazon_River
9015537,1,south_america,geoglows,Amazon_River
9015541,3,south_america,geoglows,Amazon_River
9015543,1,south_america,geoglows,Guianas
9015558,1,south_america,geoglows,Guianas
9015560,4,south_america,geoglows,Amazon_River
9015561,1,south_america,geoglows,Amazon_River
9015562,4,south_america,geoglows,Guianas
9015567,2,south_america,geoglows,Guianas
9015570,1,south_america,geoglows,Guianas
9015573,2,south_america,geoglows,Guianas
9015574,1,south_america,geoglows,Guianas
9015575,3,south_america,geoglows,Amazon_River
9015579,1,south_america,geoglows,Amazon_River
9015583,3,south_america,geoglows,Amazon_River
9015584,3,south_america,geoglows,Amazon_River
9015589,2,south_america,geoglows,Amazon_River
9015594,4,south_america,geoglows,Guianas
9015604,1,south_america,geoglows,Amazon_River
9015605,2,south_america,geoglows,Amazon_River
9015606,2,south_america,geoglows,Guianas
9015607,4,south_america,geoglows,Amazon_River
9015608,1,south_america,geoglows,Amazon_River
9015617,2,south_america,geoglows,Guianas
9015618,1,south_america,geoglows,Guianas
9015630,2,south_america,geoglows,Guianas
9015633,1,south_america,geoglows,Guianas
9015638,1,south_america,geoglows,Amazon_River
9015644,6,south_america,geoglows,Amazon_River
9015650,2,south_america,geoglows,Amazon_River
9015651,4,south_america,geoglows,Amazon_River
9015656,3,south_america,geoglows,Amazon_River
